id,realty_id,total_square_meters,rooms_count,floors_count,floor,price,price_item,district_id,is_commercial,agency_id,deleted_by,delete_reason,longitude,latitude,price_usd,price_eur,price_uah
realty-16197633,16197633,180,5,3,3,800,4,15091,1,24288,cron,1,,,901,800,24 540
realty-12214171,12214171,35,1,3,1,7000,200,15749,1,24288,cron,1,,,257,228,7 000
realty-16180531,16180531,82,2,7,6,650,8,15087,1,24288,cron,1,,,650,577,17 711
realty-16181202,16181202,90,3,9,2,11000,122,15767,1,24288,cron,1,,,404,359,11 000
realty-15585680,15585680,80,3,4,3,700,9,15087,1,24288,cron,1,,,700,622,19 074
realty-15598863,15598863,100,3,9,6,550,6,15088,1,24288,cron,1,,,550,489,14 986
realty-15858106,15858106,90,3,2,2,600,7,15087,1,24288,cron,1,,,600,533,16 349
realty-12104890,12104890,60,2,4,3,8000,,15087,1,24288,cron,1,,,294,261,8 000
realty-12167992,12167992,44,2,3,3,8000,182,15089,1,24288,cron,,,,294,261,8 000
realty-17136972,17136972,100,3,3,3,1300,13,15087,0,,cron,1,,,1 300,1 155,35 422
realty-16656404,16656404,25,1,2,2,4500,180,15088,0,,cron,,,,165,147,4 500
realty-17311146,17311146,56,2,5,2,11000,196,15090,0,,,,24.048870299999997,49.842686699999994,404,359,11 000
realty-16180802,16180802,70,2,9,9,8500,121,15090,1,24288,cron,1,,,312,277,8 500
realty-15757325,15757325,105,4,4,4,400,4,15088,1,24288,cron,1,,,400,355,10 899
realty-16180681,16180681,42,2,9,5,8000,190,15091,1,24288,cron,1,,,294,261,8 000
realty-15890170,15890170,85,3,10,7,500,6,15091,1,24288,cron,1,,,500,444,13 624
realty-12704922,12704922,81,3,4,4,9000,111,15089,1,24288,cron,1,,,330,293,9 000
realty-12296105,12296105,81,3,5,3,9400,116,15091,1,24288,cron,1,,,345,306,9 400
realty-15598762,15598762,45,1,4,3,7300,162,15087,1,24288,cron,1,,,268,238,7 300
realty-15890258,15890258,78,3,10,7,600,8,15089,1,24288,cron,1,,,600,533,16 349
realty-16245250,16245250,45,1,9,4,8000,178,15090,1,24288,cron,1,,,294,261,8 000
realty-16179804,16179804,37,1,3,3,8500,230,15089,1,24288,cron,1,,,312,277,8 500
realty-16181110,16181110,65,3,9,2,9000,138,15088,1,24288,cron,1,,,330,293,9 000
realty-16180501,16180501,64,2,11,7,10000,156,15091,1,24288,cron,1,,,367,326,10 000
realty-15889067,15889067,68,2,10,5,9000,132,15091,1,24288,cron,1,,,330,293,9 000
realty-15858150,15858150,45,1,2,2,300,7,15087,1,24288,cron,1,,,300,266,8 174
realty-15585917,15585917,110,3,10,4,400,4,15091,1,24288,cron,1,,,400,355,10 899
realty-12183176,12183176,44,1,3,2,8000,182,15087,1,24288,cron,1,,,294,261,8 000
realty-15594185,15594185,50,1,10,7,7500,150,15092,1,24288,cron,1,,,275,244,7 500
realty-15860045,15860045,48,1,3,3,300,6,15087,1,24288,cron,1,,,300,266,8 174
realty-15586018,15586018,70,3,10,8,10500,150,15092,1,24288,cron,1,,,385,342,10 500
realty-12120911,12120911,68,3,4,4,10000,147,15091,1,24288,cron,1,,,367,326,10 000
realty-12548066,12548066,51,2,9,6,7600,149,15092,1,24288,cron,1,,,279,248,7 600
realty-12290106,12290106,54,2,9,6,7500,139,15089,1,24288,cron,1,,,275,244,7 500
realty-12608233,12608233,69,3,4,3,9500,138,15091,1,24288,cron,1,,,349,310,9 500
realty-16598745,16598745,85,3,5,2,10000,118,15092,1,,cron,,24.015144752332,49.861017862909,367,326,10 000
realty-17310195,17310195,96,3,3,2,550,6,15087,1,29930,,,,,550,489,14 986
realty-17310090,17310090,43,1,9,7,500,12,15088,0,,,,24.0090919,49.8449254,500,444,13 624
realty-17309861,17309861,37,1,9,4,5000,135,15092,0,,,,,,184,163,5 000
realty-17309591,17309591,48,1,4,3,4000,83,15091,0,,,,23.9970771,49.8352182,147,130,4 000
realty-17309577,17309577,30,1,3,2,7000,233,15087,0,,,,,,257,228,7 000
realty-17309408,17309408,55,2,5,1,7000,127,15089,0,,,,24.0549377,49.8223592,257,228,7 000
realty-17309351,17309351,45,2,4,2,12200,271,15087,1,24021,,,,,448,398,12 200
realty-17309293,17309293,60,2,9,2,6000,100,15089,0,,,,24.0804478,49.8158313,220,196,6 000
realty-17309221,17309221,42,2,4,2,5500,131,15087,0,,,,24.02943983674049,49.84039040550771,202,179,5 500
realty-17309195,17309195,35,1,3,1,6000,171,15087,0,,,,,,220,196,6 000
realty-17309106,17309106,50,1,9,8,500,10,15087,0,,,,24.0278622,49.8567413,500,444,13 624
realty-16066698,16066698,30,1,9,2,6500,217,0,1,22257,cron,,,,239,212,6 500
realty-12542287,12542287,48,2,9,2,7000,146,15749,1,24288,cron,1,,,257,228,7 000
realty-12167231,12167231,42,2,3,2,7500,179,15089,1,24288,cron,1,24.03970827520652,49.836597106178274,275,244,7 500
realty-12231233,12231233,46,2,10,3,7000,152,15748,1,24288,cron,1,,,257,228,7 000
realty-12183196,12183196,28,1,2,2,7000,250,15089,1,24288,cron,1,,,257,228,7 000
realty-12289709,12289709,34,1,3,3,7500,,15087,1,24288,cron,1,,,275,244,7 500
realty-12104932,12104932,50,2,3,2,9800,196,15087,1,24288,cron,1,24.026940960296244,49.83952534791113,360,319,9 800
realty-12334697,12334697,30,1,3,2,6500,,15087,1,24288,cron,1,,,239,212,6 500
realty-12343236,12343236,45,2,5,3,7000,156,15091,1,24288,cron,1,,,257,228,7 000
realty-12116016,12116016,75,3,4,3,11000,,15089,1,24288,cron,1,,,404,359,11 000
realty-12303454,12303454,96,3,10,5,12000,125,0,1,24288,cron,1,,,440,391,12 000
realty-12129554,12129554,60,3,4,3,8000,133,15089,1,24288,cron,1,,,294,261,8 000
realty-12121273,12121273,54,2,4,3,8000,148,15087,1,24288,cron,1,24.032198089966,49.837679604612,294,261,8 000
realty-12418013,12418013,32,1,3,2,7000,,15087,1,24288,cron,1,24.024859566099,49.84785112969914,257,228,7 000
realty-12402019,12402019,41,2,3,2,7700,188,15087,1,24288,cron,,,,283,251,7 700
realty-16179736,16179736,43,1,9,4,7700,179,15088,1,24288,cron,1,,,283,251,7 700
realty-12401824,12401824,34,1,3,3,6500,191,15087,1,24288,cron,1,,,239,212,6 500
realty-12434807,12434807,69,3,9,5,8500,123,15091,1,24288,cron,,,,312,277,8 500
realty-12188890,12188890,68,3,5,4,8000,118,15087,1,24288,cron,,,,294,261,8 000
realty-15888776,15888776,72,2,10,6,9300,129,15091,1,24288,cron,1,,,341,303,9 300
realty-15908393,15908393,71,2,10,3,8200,115,15088,1,24288,cron,1,,,301,267,8 200
realty-12427597,12427597,51,2,4,3,7900,155,0,1,24288,cron,1,,,290,258,7 900
realty-16180996,16180996,65,2,3,2,8000,123,15092,1,24288,cron,1,,,294,261,8 000
realty-16245392,16245392,72,2,5,2,8000,111,15091,1,24288,cron,1,,,294,261,8 000
realty-15909106,15909106,38.8,1,3,1,7500,193,15089,1,24288,cron,1,,,275,244,7 500
realty-16180455,16180455,69,2,9,7,8500,123,15091,1,24288,cron,1,,,312,277,8 500
realty-15889047,15889047,60,2,10,8,8300,138,15092,1,24288,cron,1,,,305,271,8 300
realty-16180737,16180737,70,2,12,5,8500,121,15091,1,24288,cron,1,,,312,277,8 500
realty-15909569,15909569,82,2,10,9,8000,98,15089,1,24288,cron,1,,,294,261,8 000
realty-16179549,16179549,46,1,10,6,7400,161,15777,1,24288,cron,1,,,272,241,7 400
realty-15598970,15598970,60,2,5,4,8700,145,15092,1,24288,cron,1,,,319,284,8 700
realty-13988757,13988757,60,2,12,2,8000,133,15091,1,24288,cron,1,,,294,261,8 000
realty-15858412,15858412,90,3,9,3,9700,108,15091,1,24288,cron,1,,,356,316,9 700
realty-15603276,15603276,42,1,4,1,7000,167,15088,1,24288,cron,1,,,257,228,7 000
realty-13819531,13819531,40,1,4,3,7600,190,15091,1,24288,cron,1,,,279,248,7 600
realty-14027608,14027608,47,1,9,5,7500,160,15088,1,24288,cron,1,,,275,244,7 500
realty-12270796,12270796,37,1,9,6,7000,189,15092,1,24288,cron,1,,,257,228,7 000
realty-15598921,15598921,60,2,6,3,7900,132,15091,1,24288,cron,,,,290,258,7 900
realty-15888751,15888751,68,2,5,3,8800,129,15092,1,24288,cron,1,,,323,287,8 800
realty-12303943,12303943,29,1,3,1,6600,228,15087,1,24288,cron,1,,,242,215,6 600
realty-12188929,12188929,64,3,6,2,8000,125,15092,1,24288,cron,1,,,294,261,8 000
realty-12896860,12896860,35,1,5,4,7000,200,15089,1,24288,cron,1,,,257,228,7 000
realty-12693662,12693662,48,2,9,3,7000,,15091,1,24288,cron,1,,,257,228,7 000
realty-12308951,12308951,29,1,4,3,7000,241,15092,1,24288,cron,1,,,257,228,7 000
realty-12310070,12310070,36,1,9,5,6700,,0,1,24288,cron,1,,,246,218,6 700
realty-12189156,12189156,54,2,14,3,9000,167,15092,1,24288,cron,1,,,330,293,9 000
realty-12297154,12297154,40,1,3,2,7500,188,15092,1,24288,cron,1,,,275,244,7 500
realty-12678973,12678973,51,2,9,6,8000,157,15092,1,24288,cron,1,,,294,261,8 000
realty-12231026,12231026,38,1,3,2,7000,184,15092,1,24288,cron,1,,,257,228,7 000
realty-12266345,12266345,19,1,3,2,7000,368,15091,1,24288,cron,1,,,257,228,7 000
realty-12303642,12303642,53,2,6,4,7200,,15089,1,24288,cron,1,,,264,235,7 200
realty-12967007,12967007,37,1,5,1,6500,176,15087,1,24288,cron,1,,,239,212,6 500
realty-12668045,12668045,31,1,4,3,8000,,15767,1,24288,cron,1,24.02814258993301,49.815358546853666,294,261,8 000
realty-15755004,15755004,36,1,3,2,7000,194,15087,1,24288,cron,1,,,257,228,7 000
realty-15889167,15889167,32,1,4,1,7200,225,15087,1,24288,cron,1,,,264,235,7 200
realty-12832848,12832848,52,2,9,1,7000,135,15090,1,24288,cron,1,,,257,228,7 000
realty-12882236,12882236,44,2,5,3,7500,,15087,1,24288,cron,1,,,275,244,7 500
realty-12309213,12309213,39,1,9,5,7200,,15091,1,24288,cron,1,,,264,235,7 200
realty-12660158,12660158,58,2,4,3,7000,,15091,1,24288,cron,1,,,257,228,7 000
realty-12290313,12290313,50,2,3,2,7500,150,15087,1,24288,cron,1,,,275,244,7 500
realty-12303527,12303527,48,2,5,4,7500,,15092,1,24288,cron,1,,,275,244,7 500
realty-12221963,12221963,35,1,3,1,7500,214,15089,1,24288,cron,1,,,275,244,7 500
realty-12343153,12343153,45,2,4,1,7200,,15091,1,24288,cron,1,,,264,235,7 200
realty-12231361,12231361,48,2,3,2,7000,146,15092,1,24288,cron,1,,,257,228,7 000
realty-12167127,12167127,44,1,3,3,8000,,15087,1,24288,cron,1,,,294,261,8 000
realty-12157834,12157834,40,1,4,3,7500,188,15087,1,24288,cron,1,24.029301304227754,49.84737937407135,275,244,7 500
realty-12266313,12266313,34,1,2,2,6800,200,15089,1,24288,cron,1,,,250,222,6 800
realty-12202788,12202788,46,2,4,2,7500,163,15088,1,24288,cron,1,,,275,244,7 500
realty-12271155,12271155,62,2,14,5,8000,129,15092,1,24288,cron,1,,,294,261,8 000
realty-12157973,12157973,56,2,5,4,8000,143,15089,1,24288,cron,1,,,294,261,8 000
realty-12202404,12202404,37,1,2,2,7200,195,15091,1,24288,cron,1,24.000011581786,49.832655493844,264,235,7 200
realty-12202620,12202620,45,2,4,3,8000,178,15091,1,24288,cron,1,,,294,261,8 000
realty-12104315,12104315,52,2,3,2,8000,154,15088,1,24288,cron,1,24.001706737882465,49.8447846347273,294,261,8 000
realty-12145647,12145647,47,2,5,2,7000,149,15088,1,24288,cron,1,,,257,228,7 000
realty-12120826,12120826,74,3,4,3,9000,122,15091,1,24288,cron,1,,,330,293,9 000
realty-12174056,12174056,50,1,9,4,7000,140,15749,1,24288,cron,1,,,257,228,7 000
realty-12098536,12098536,28,1,3,2,7800,279,15089,1,24288,cron,1,24.046242136366,49.840982464271,286,254,7 800
realty-12145459,12145459,28,1,3,1,7200,257,15088,1,24288,cron,1,,,264,235,7 200
realty-12184205,12184205,46,2,5,5,7000,152,15089,1,24288,cron,1,,,257,228,7 000
realty-17174337,17174337,47,1,10,2,11000,234,15088,1,24021,,,,,404,359,11 000
realty-12586048,12586048,32,1,5,4,7300,228,15749,1,24288,cron,1,,,268,238,7 300
realty-12309137,12309137,28,1,3,3,7000,250,15087,1,24288,cron,1,24.026683468230544,49.84712961823227,257,228,7 000
realty-17171601,17171601,47,1,5,5,8500,181,15090,1,24021,,,,,312,277,8 500
realty-15585796,15585796,60,2,9,9,9000,150,15089,1,24288,cron,1,,,330,293,9 000
realty-15598896,15598896,80,4,9,5,10000,125,15090,1,24288,cron,1,,,367,326,10 000
realty-12713691,12713691,32,1,5,3,7800,244,15092,1,24288,cron,1,,,286,254,7 800
realty-12418683,12418683,81,3,5,4,9500,117,15091,1,24288,cron,,,,349,310,9 500
realty-13034293,13034293,48,2,9,8,7000,,15092,1,24288,cron,1,,,257,228,7 000
realty-15598882,15598882,37,1,5,4,7500,203,15088,1,24288,cron,1,,,275,244,7 500
realty-12740216,12740216,49,2,4,4,7000,,15087,1,24288,cron,1,,,257,228,7 000
realty-15846233,15846233,76,1,3,1,7700,101,15089,1,24288,cron,1,,,283,251,7 700
realty-15891053,15891053,65,2,10,7,9000,138,15090,1,24288,cron,1,,,330,293,9 000
realty-16179466,16179466,52,1,10,8,8200,158,15089,1,24288,cron,1,,,301,267,8 200
realty-15603530,15603530,80,3,10,6,10000,125,15091,1,24288,cron,1,,,367,326,10 000
realty-15598951,15598951,70,2,10,5,9000,129,15091,1,24288,cron,1,,,330,293,9 000
realty-15603283,15603283,70,2,10,3,8000,114,15088,1,24288,cron,1,,,294,261,8 000
realty-15751036,15751036,52,2,3,3,8800,169,15087,1,24288,cron,1,,,323,287,8 800
realty-15866282,15866282,80,2,4,3,9000,113,15087,1,24288,cron,1,,,330,293,9 000
realty-12270991,12270991,54,2,3,2,8000,,15087,1,24288,cron,1,,,294,261,8 000
realty-12202959,12202959,67,3,10,6,9000,134,15092,1,24288,cron,1,,,330,293,9 000
realty-12769491,12769491,49,2,4,3,8000,163,15087,1,24288,cron,1,,,294,261,8 000
realty-12266238,12266238,43,1,10,6,7000,163,15092,1,24288,cron,1,,,257,228,7 000
realty-12231047,12231047,29,1,4,2,7500,259,15091,1,24288,cron,1,,,275,244,7 500
realty-17164618,17164618,60,1,10,8,400,7,15092,1,24021,,,,,400,355,10 899
realty-15909326,15909326,70,2,10,10,9000,129,15090,1,24288,cron,1,,,330,293,9 000
realty-12266186,12266186,56,2,9,5,7700,,15088,1,24288,cron,1,,,283,251,7 700
realty-15598974,15598974,65,2,10,4,8000,123,15092,1,24288,cron,1,,,294,261,8 000
realty-12310031,12310031,68,3,9,5,10000,147,15091,1,24288,cron,1,,,367,326,10 000
realty-15593281,15593281,80,3,10,4,9500,119,15091,1,24288,cron,1,,,349,310,9 500
realty-12896940,12896940,84,3,5,4,8000,95,15092,1,24288,cron,1,24.017349380858,49.8551072584,294,261,8 000
realty-12252350,12252350,45,2,3,3,7500,167,15089,1,24288,cron,1,,,275,244,7 500
realty-16035988,16035988,70,3,3,2,9000,129,15089,1,24288,cron,1,,,330,293,9 000
realty-12510512,12510512,31,1,5,4,6700,216,15089,1,24288,cron,1,,,246,218,6 700
realty-12304180,12304180,89,3,1,0,10500,118,15089,1,24288,cron,1,,,385,342,10 500
realty-15889105,15889105,41,1,10,4,7200,176,15088,1,24288,cron,1,,,264,235,7 200
realty-12548117,12548117,72,3,9,4,9500,132,15092,1,24288,cron,1,,,349,310,9 500
realty-16035986,16035986,47,2,6,3,8000,170,15092,1,24288,cron,1,,,294,261,8 000
realty-15890933,15890933,34,1,3,2,7500,221,15087,1,24288,cron,1,,,275,244,7 500
realty-16178752,16178752,46,1,5,5,7000,152,15087,1,24288,cron,1,,,257,228,7 000
realty-15860066,15860066,100,3,12,4,10500,105,15088,1,24288,cron,1,,,385,342,10 500
realty-16035923,16035923,67,3,3,1,10000,149,15087,1,24288,cron,1,,,367,326,10 000
realty-12104860,12104860,32,2,3,3,8000,250,15091,1,24288,cron,1,24.016040462858,49.834015664512,294,261,8 000
realty-15907853,15907853,57,1,10,5,7500,132,15092,1,24288,cron,1,,,275,244,7 500
realty-12542246,12542246,38,1,9,7,7100,,15091,1,24288,cron,1,,,261,231,7 100
realty-12297004,12297004,31,1,3,2,7000,226,0,1,24288,cron,1,,,257,228,7 000
realty-16178725,16178725,42,1,9,9,7800,186,15092,1,24288,cron,1,,,286,254,7 800
realty-12882158,12882158,45,1,12,8,7200,160,15090,1,24288,cron,1,,,264,235,7 200
realty-12557080,12557080,63,3,1,1,10100,160,0,1,24288,cron,1,,,371,329,10 100
realty-15750991,15750991,60,2,9,2,8000,133,15089,1,24288,cron,1,,,294,261,8 000
realty-15750972,15750972,60,2,3,2,8500,142,15087,1,24288,cron,1,,,312,277,8 500
realty-15891220,15891220,65,2,11,7,9000,138,15091,1,24288,cron,1,,,330,293,9 000
realty-15603491,15603491,50,2,9,3,7000,140,15091,1,24288,cron,1,,,257,228,7 000
realty-12447733,12447733,50,2,10,9,7300,146,15091,1,24288,cron,1,,,268,238,7 300
realty-12159479,12159479,85,3,4,4,10000,118,15087,1,24288,cron,1,,,367,326,10 000
realty-12642075,12642075,61,2,17,6,8300,136,15092,1,24288,cron,1,,,305,271,8 300
realty-17163905,17163905,50,2,5,5,10000,200,15088,1,24021,,,,,367,326,10 000
realty-12648540,12648540,46,2,9,6,7000,152,15090,1,24288,cron,1,,,257,228,7 000
realty-12203065,12203065,56,3,9,6,8500,152,15091,1,24288,cron,1,,,312,277,8 500
realty-12579612,12579612,47,2,5,4,7500,160,15088,1,24288,cron,1,,,275,244,7 500
realty-17163536,17163536,45,1,9,6,8000,178,15088,1,24021,,,,,294,261,8 000
realty-17164306,17164306,80,2,6,4,550,7,15091,1,24021,,,,,550,489,14 986
realty-12586127,12586127,69,3,9,6,9500,138,15092,1,24288,cron,1,,,349,310,9 500
realty-12098379,12098379,67,2,5,3,8500,127,15091,1,24288,cron,1,,,312,277,8 500
realty-12174192,12174192,34,1,2,2,7600,224,15089,1,24288,cron,1,,,279,248,7 600
realty-12296061,12296061,66,3,1,0,9000,136,15089,1,24288,cron,1,,,330,293,9 000
realty-12447467,12447467,64,2,9,7,7300,114,15089,1,24288,cron,1,,,268,238,7 300
realty-12104586,12104586,65,3,9,5,8500,131,15090,1,24288,cron,1,,,312,277,8 500
realty-12741984,12741984,67,3,9,2,8500,127,15092,1,24288,cron,1,,,312,277,8 500
realty-12168187,12168187,74,3,9,6,10500,,15090,1,24288,cron,1,,,385,342,10 500
realty-17162551,17162551,79,2,5,4,570,7,15091,1,24021,,,,,570,506,15 531
realty-17158964,17158964,88,2,9,7,12000,136,15092,1,24021,,,,,440,391,12 000
realty-17161655,17161655,90,3,4,2,600,7,15087,1,24021,,,,,600,533,16 349
realty-12277700,12277700,54,3,9,3,9000,,15091,1,24288,cron,1,,,330,293,9 000
realty-17158127,17158127,45,1,3,3,350,8,15090,1,24021,,,,,350,311,9 537
realty-15757304,15757304,98,3,7,3,9500,97,15091,1,24288,cron,1,,,349,310,9 500
realty-12518166,12518166,47,2,9,2,7500,,15088,1,24288,cron,1,,,275,244,7 500
realty-17158853,17158853,45,2,5,5,8500,189,15767,1,24021,,,,,312,277,8 500
realty-17158702,17158702,67,2,6,4,550,8,15092,1,24021,,,,,550,489,14 986
realty-17159592,17159592,50,1,5,2,7000,140,7494,1,24021,,,,,257,228,7 000
realty-12231149,12231149,28,1,3,2,7200,257,15087,1,24288,cron,1,24.01687731207208,49.83670813252085,264,235,7 200
realty-15751081,15751081,59,3,3,2,400,7,15091,1,24288,cron,1,,,400,355,10 899
realty-12847451,12847451,41,1,9,8,7000,171,15749,1,24288,cron,1,,,257,228,7 000
realty-15598955,15598955,50,1,10,3,7800,156,15091,1,24288,cron,1,,,286,254,7 800
realty-15586030,15586030,90,3,3,2,10000,111,15091,1,24288,cron,1,,,367,326,10 000
realty-15603271,15603271,75,2,4,3,9500,127,15088,1,24288,cron,1,,,349,310,9 500
realty-12504051,12504051,31,1,2,2,6900,,15088,1,24288,cron,1,,,253,225,6 900
realty-15890283,15890283,46,2,5,2,8000,174,15087,1,24288,cron,1,,,294,261,8 000
realty-15585938,15585938,70,2,3,2,7000,100,15091,1,24288,cron,1,,,257,228,7 000
realty-12635961,12635961,34,1,3,2,6500,191,15092,1,24288,cron,1,,,239,212,6 500
realty-12278114,12278114,49,2,9,6,8000,163,15087,1,24288,cron,1,,,294,261,8 000
realty-12324335,12324335,49,2,6,2,7000,143,15091,1,24288,cron,1,,,257,228,7 000
realty-15757224,15757224,53,2,5,2,7500,142,15088,1,24288,cron,1,,,275,244,7 500
realty-15585788,15585788,70,2,10,3,10000,143,15089,1,24288,cron,1,,,367,326,10 000
realty-15586008,15586008,87,3,10,4,10000,115,15092,1,24288,cron,,,,367,326,10 000
realty-12460106,12460106,37,1,9,6,7000,189,15092,1,24288,cron,1,24.019838470825,49.854552334777,257,228,7 000
realty-15598776,15598776,25,1,4,3,7000,280,15087,1,24288,cron,,,,257,228,7 000
realty-17152448,17152448,33,1,3,3,7500,227,15091,1,24021,,,,,275,244,7 500
realty-12334775,12334775,39,1,1,0,7900,203,15087,1,24288,cron,1,,,290,258,7 900
realty-12814254,12814254,56,2,10,8,9000,161,15087,1,24288,cron,,,,330,293,9 000
realty-12504116,12504116,53,2,3,3,7800,147,15087,1,24288,cron,,,,286,254,7 800
realty-12231089,12231089,30,1,7,7,6800,227,15092,1,24288,cron,1,,,250,222,6 800
realty-15585801,15585801,85,3,10,2,8500,100,15090,1,24288,cron,1,,,312,277,8 500
realty-12159354,12159354,55,2,6,2,8000,145,15767,1,24288,cron,1,,,294,261,8 000
realty-12585886,12585886,69,2,10,8,7000,101,15090,1,24288,cron,1,,,257,228,7 000
realty-17153290,17153290,63,3,9,9,12000,190,15092,1,24021,,,,,440,391,12 000
realty-12174757,12174757,62,2,4,3,8000,129,15087,1,24288,cron,,24.011512894042,49.83695794151,294,261,8 000
realty-12116044,12116044,90,3,3,2,11000,,15091,1,24288,cron,1,,,404,359,11 000
realty-12174681,12174681,45,2,3,2,7000,156,15749,1,24288,cron,1,,,257,228,7 000
realty-12184325,12184325,70,3,5,4,9500,136,15089,1,24288,cron,1,,,349,310,9 500
realty-12704851,12704851,41,1,4,3,7500,183,15091,1,24288,cron,,,,275,244,7 500
realty-12847346,12847346,74,3,9,8,10000,135,15089,1,24288,cron,1,,,367,326,10 000
realty-12099329,12099329,40,2,4,3,7500,188,15087,1,24288,cron,1,24.02001013219988,49.84757362715163,275,244,7 500
realty-12447249,12447249,35,1,9,3,6500,186,15088,1,24288,cron,1,,,239,212,6 500
realty-17150203,17150203,105,3,4,2,500,5,15092,1,24021,,,,,500,444,13 624
realty-12184284,12184284,64,3,9,7,9500,148,15091,1,24288,cron,1,,,349,310,9 500
realty-17151142,17151142,60,2,9,7,8000,133,15090,1,24021,,,,,294,261,8 000
realty-17150631,17150631,56,2,4,3,8500,152,15088,1,24021,,,,,312,277,8 500
realty-12428004,12428004,56,3,3,2,9000,161,15087,1,24288,cron,1,,,330,293,9 000
realty-17079357,17079357,30,1,8,3,9500,317,15087,1,24021,,,,,349,310,9 500
realty-16738960,16738960,55,2,3,2,450,8,15089,1,24021,cron,,,,450,400,12 262
realty-16486544,16486544,35,1,3,1,5000,143,15087,1,24021,,,,,184,163,5 000
realty-16451115,16451115,30,1,3,2,15000,500,0,0,,user,,,,551,489,15 000
realty-17308003,17308003,52,2,4,4,250,5,15087,0,,,,23.9698453,49.8308963,250,222,6 812
realty-16599051,16599051,37,1,1,0,5000,135,15748,0,,cron,1,23.9521974,49.8699211,184,163,5 000
realty-17307642,17307642,32,1,16,11,340,11,15091,0,,,,23.989512,49.82744,340,302,9 264
realty-17307403,17307403,40,1,9,5,300,8,15088,1,28200,,,,,300,266,8 174
realty-17304184,17304184,47,2,3,3,8500,181,15087,1,22257,,,,,312,277,8 500
realty-17304040,17304040,58,2,9,4,5500,95,15092,1,22257,,,24.033381955542,49.881031738539,202,179,5 500
realty-17303967,17303967,32,1,9,4,4500,141,15092,1,22257,,,,,165,147,4 500
realty-16667553,16667553,55,1,9,7,7000,127,15092,1,26457,user,,,,257,228,7 000
realty-17303495,17303495,45,1,10,5,8000,178,15091,0,,,,24.017850494937,49.800017606332,294,261,8 000
realty-17303461,17303461,32,1,3,1,4500,141,15087,1,22257,,,,,165,147,4 500
realty-17303353,17303353,103,1,10,8,750,7,15091,1,23348,,,,,750,666,20 436
realty-17303225,17303225,42,2,1,0,7000,167,15091,1,22257,,,,,257,228,7 000
realty-17302667,17302667,77,2,12,7,8500,110,15087,0,,,,,,312,277,8 500
realty-17140775,17140775,64,1,10,6,9000,141,15089,0,,cron,,24.0499679,49.8181434,330,293,9 000
realty-17164507,17164507,42,1,4,4,4500,107,15087,1,28200,,,,,165,147,4 500
realty-16863670,16863670,52,2,9,1,8200,158,15091,1,28200,user,9,,,301,267,8 200
realty-17300808,17300808,140,4,2,0,639,5,15087,0,,,,,,639,568,17 411
realty-17300412,17300412,54,2,4,1,7000,130,15089,1,23844,,,24.038291386508,49.839576443603,257,228,7 000
realty-15585879,15585879,59,2,10,3,8000,136,15091,1,24288,cron,1,,,294,261,8 000
realty-15907624,15907624,40,1,5,5,7000,175,15091,1,24288,cron,1,,,257,228,7 000
realty-16180707,16180707,130,2,5,2,8500,65,15091,1,24288,cron,,,,312,277,8 500
realty-12266050,12266050,42,2,14,7,6500,155,15088,1,24288,cron,,,,239,212,6 500
realty-15866142,15866142,45,1,4,2,7000,156,15087,1,24288,cron,,,,257,228,7 000
realty-12713654,12713654,37,1,9,5,7000,189,15090,1,24288,cron,1,,,257,228,7 000
realty-12303760,12303760,48,2,5,4,8000,167,15090,1,24288,cron,,,,294,261,8 000
realty-15603237,15603237,65,2,10,5,8000,123,15088,1,24288,cron,1,,,294,261,8 000
realty-15603260,15603260,70,2,10,4,7500,107,15088,1,24288,cron,1,,,275,244,7 500
realty-15598979,15598979,60,2,10,4,7500,125,15092,1,24288,cron,,,,275,244,7 500
realty-15585618,15585618,46,2,5,3,6500,141,15087,1,24288,cron,,,,239,212,6 500
realty-17300352,17300352,62,2,4,3,7800,126,15087,1,24879,,,24.01902951300144,49.833551559202434,286,254,7 800
realty-17299618,17299618,88,3,10,2,12000,136,15091,1,18785,,,,,440,391,12 000
realty-17299521,17299521,88,3,10,2,12000,136,15091,1,18785,,,,,440,391,12 000
realty-17299058,17299058,62,2,12,4,8300,134,15091,0,,,,,,305,271,8 300
realty-17298538,17298538,26,1,4,1,250,10,15087,0,,,,24.034898430688,49.832222019401,250,222,6 812
realty-17298514,17298514,50,2,9,4,7500,150,15092,0,,,,24.0132331,49.869023,275,244,7 500
realty-17297838,17297838,55,2,16,5,8500,155,15092,1,29930,,,,,312,277,8 500
realty-17297336,17297336,28,1,2,1,6500,232,15089,0,,,,,,239,212,6 500
realty-17297131,17297131,30,1,3,2,5500,183,15088,0,,,,,,202,179,5 500
realty-17297110,17297110,50,2,9,5,6000,120,15088,0,,,,,,220,196,6 000
realty-17296844,17296844,46,1,9,4,7000,152,15089,1,29930,,,,,257,228,7 000
realty-17296529,17296529,46,2,4,1,6000,130,15090,0,,,,,,220,196,6 000
realty-17296452,17296452,32,1,5,1,5800,181,15092,0,,,,,,213,189,5 800
realty-11019927,11019927,85,3,5,2,11500,135,15088,1,28200,user,,,,422,375,11 500
realty-17088374,17088374,60,2,4,3,9000,150,15087,1,28200,,,,,330,293,9 000
realty-17084470,17084470,41,2,5,1,3000,73,15088,1,28200,,,,,110,98,3 000
